"gene","logFC","FDR","add_variable","data_name","time"
"SCO3362",-0.946,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3362",-1.275,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3362",-1.197,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4377",-0.496,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4377",-1.21,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4377",-1.199,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6686",-1.051,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6686",-1.421,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6686",-1.201,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5646",-0.781,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5646",-0.834,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5646",-1.202,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7571",-0.603,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7571",-1.231,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7571",-1.202,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1404",-0.63,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1404",-0.995,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1404",-1.203,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1134",-1.295,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1134",-1.179,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1134",-1.203,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0795",-1.348,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0795",-1.261,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0795",-1.214,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2206",-0.52,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2206",-1.186,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2206",-1.215,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6403",-0.828,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6403",-1.573,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6403",-1.217,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4242",0.812,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4242",-1.288,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4242",-1.218,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3564",-1.56,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3564",-1.446,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3564",-1.218,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1193",-0.715,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1193",-1.146,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1193",-1.228,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3000",-2.55,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3000",-1.924,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3000",-1.228,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1875",-0.593,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1875",-1.511,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1875",-1.239,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2352",-2.556,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2352",-1.332,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2352",-1.24,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7615",-0.777,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7615",-0.85,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7615",-1.241,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3278",-0.749,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3278",-1.083,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3278",-1.242,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5254",-1.45,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5254",-2.459,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5254",-1.242,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5566",-1.85,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5566",-1.598,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5566",-1.245,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2136",0.328,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2136",-0.739,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2136",-1.247,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4186",-1.215,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4186",-1.512,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4186",-1.247,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1631",-1.202,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1631",-1.126,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1631",-1.248,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4559",-0.605,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4559",-1.223,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4559",-1.249,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0189",-0.817,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0189",-1.124,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0189",-1.253,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5185",-1.233,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5185",-0.925,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5185",-1.259,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3165",-0.692,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3165",-1.028,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3165",-1.26,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4145",-0.772,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4145",-1.095,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4145",-1.26,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0428",-0.886,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0428",-1.088,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0428",-1.261,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7094",-0.901,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7094",-1.215,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7094",-1.261,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4941",-0.553,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4941",-1.298,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4941",-1.262,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4493",-0.549,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4493",-1.475,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4493",-1.263,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2241",1.033,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2241",-1.09,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2241",-1.264,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1506",-1.059,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1506",-1.047,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1506",-1.266,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7271",-0.97,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7271",-1.154,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7271",-1.267,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2315",-1.078,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2315",-1.069,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2315",-1.268,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1680",-1.194,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1680",-1.42,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1680",-1.27,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1663",0.468,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1663",-0.984,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1663",-1.273,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6273",-1.062,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6273",-1.434,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6273",-1.273,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4624",-0.753,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4624",-1.024,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4624",-1.282,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3686",-1.496,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3686",-1.703,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3686",-1.282,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2863",-1.608,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2863",-1.118,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2863",-1.283,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4988",-1.255,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4988",-0.825,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4988",-1.284,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6298",-0.784,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6298",-1.074,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6298",-1.286,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4483",-0.824,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4483",-1.359,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4483",-1.289,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1852",-0.61,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1852",-0.773,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1852",-1.29,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0188",-1.348,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0188",-1.459,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0188",-1.292,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4156",-1.288,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4156",-1.341,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4156",-1.298,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3890",-0.812,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3890",-1.717,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3890",-1.299,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2107",-1.297,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2107",-1.204,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2107",-1.3,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5770",-3.084,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5770",-1.821,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5770",-1.301,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3897",-1.569,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3897",-0.934,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3897",-1.303,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3285",-1.526,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3285",-1.237,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3285",-1.308,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2845",-1.298,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2845",-1.022,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2845",-1.31,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5285",-1.843,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5285",-2.118,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5285",-1.31,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5769",-3.107,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5769",-2.102,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5769",-1.311,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4313",-1.231,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4313",-1.242,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4313",-1.313,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6267",-1.75,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6267",-0.661,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6267",-1.315,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1785",1.327,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1785",-1.127,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1785",-1.32,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1935",-0.633,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1935",-1.271,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1935",-1.322,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6199",0.519,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6199",-0.949,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6199",-1.337,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7061",-1.171,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7061",-1.503,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7061",-1.342,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2781",-0.478,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2781",-1.453,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2781",-1.343,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1856",-0.838,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1856",-1.012,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1856",-1.345,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0133",-0.931,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0133",-1.345,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0133",-1.345,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4004",-1.191,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4004",-1.418,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4004",-1.347,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5657",-1.37,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5657",-1.36,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5657",-1.353,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4308",-1.248,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4308",-1.204,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4308",-1.354,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7157",-0.834,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7157",-1.361,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7157",-1.357,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1409",-0.898,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1409",-1.165,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1409",-1.359,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4919",-0.808,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4919",-1.612,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4919",-1.359,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2212",-1.317,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2212",-0.989,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2212",-1.362,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0769",-0.406,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0769",-1.51,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0769",-1.366,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0869",-1.21,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0869",-1.014,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0869",-1.367,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4288",-0.784,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4288",-1.322,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4288",-1.369,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5859",-1.194,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5859",-1.457,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5859",-1.375,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4223",-1.353,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4223",-1.643,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4223",-1.377,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4994",0.97,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4994",-1.312,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4994",-1.393,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6109",0.518,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6109",-0.97,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6109",-1.394,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1767",-1.593,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1767",-1.401,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1767",-1.396,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1343",-1.833,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1343",-1.63,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1343",-1.396,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4019",-1.052,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4019",-1.434,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4019",-1.398,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7646",-1.108,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7646",-1.397,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7646",-1.4,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1567",-1.834,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1567",-1.674,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1567",-1.405,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5815",-1.527,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5815",-1.538,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5815",-1.407,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2346",-1.411,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2346",-1.517,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2346",-1.412,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3822",-1.063,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3822",-1.173,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3822",-1.413,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3090",-1.201,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3090",-1.567,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3090",-1.413,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6565",-1.766,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6565",-1.721,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6565",-1.413,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4543",-1.059,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4543",-1.266,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4543",-1.434,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3629",-0.488,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3629",-1.269,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3629",-1.436,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2162",-1.035,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2162",-1.936,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2162",-1.436,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0761",0.869,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0761",-1.988,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0761",-1.436,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1046",-2.342,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1046",-2.004,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1046",-1.436,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5567",-1.695,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5567",-1.836,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5567",-1.445,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0593",-1.819,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0593",-1.336,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0593",-1.446,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0225",-0.658,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0225",-1.613,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0225",-1.446,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO5918",-0.923,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO5918",-1.587,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO5918",-1.449,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4762",-0.508,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4762",-0.795,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4762",-1.451,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2354",-1.535,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2354",-1.714,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2354",-1.454,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2189",-0.89,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2189",-1.287,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2189",-1.456,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0029",-0.86,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0029",-1.658,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0029",-1.456,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4245",1.064,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4245",-1.746,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4245",-1.463,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4346",-1.167,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4346",-1.44,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4346",-1.472,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO3117",-1.029,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO3117",-1.306,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO3117",-1.478,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO4337",-0.563,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO4337",-1.473,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO4337",-1.482,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO7608",-0.674,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO7608",-1.602,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO7608",-1.491,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO2498",-0.537,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO2498",-1.372,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO2498",-1.494,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO6122",-1.063,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO6122",-1.473,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO6122",-1.495,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO0729",-1.186,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO0729",-0.545,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO0729",-1.497,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
"SCO1293",2.265,0,"MIIinTvsMI12h","yague_2013_scoe_diff",24
"SCO1293",-1.344,0,"MIIinTvsMI12h","yague_2013_scoe_diff",48
"SCO1293",-1.498,0,"MIIinTvsMI12h","yague_2013_scoe_diff",72
